content,label
4 Node6 Ready veth0-veth1 2995m 7% 10588Mi 16% None None None None None None None None None None None None None None 6 1 102.303030303 0 99 47 4 Node3 Ready veth0-veth1 2626m 6% 1504Mi 2% vnf6 1/1 Running 1m 0.0% 13Mi 0.0% None None None None None None None 3 3 70.4217687075 0 147 31 4 Node2 Ready veth0-veth1 4165m 10% 14242Mi 11% vnf4 1/1 Running 0m 0.0% 23Mi 0.0% None None None None None None None 2 4 74.4788732394 0 142 21 4 Node5 Ready veth0-veth1 4960m 12% 33592Mi 24% vnf7 1/1 Running 0m 0.0% 24Mi 0.0% None None None None None None None 5 1 540.0 0 20 38 4 Node4 Ready veth0-veth1 10591m 26% 39929Mi 50% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 3691m 9% 15440Mi 24% None None None None None None None None None None None None None None 5 3 60.2857142857 0 168 36 6 Node3 Ready veth0-veth1 6011m 15% 3782Mi 5% vnf5 1/1 Running 1m 0.0% 18Mi 0.0% None None None None None None None 3 1 55.3582887701 0 187 17 6 Node6 Ready veth0-veth1 2709m 6% 6869Mi 10% vnf10 1/1 Running 0m 0.0% 38Mi 0.1% None None None None None None None 6 2 76.0863309353 0 139 20 6 Node1 Ready veth0-veth1 3922m 9% 4765Mi 8% vnf1 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 1 3 75.0 0 144 31 6 Node2 Ready veth0-veth1 8070m 20% 4024Mi 7% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
5 Node3 Ready veth0-veth1 4493m 11% 16961Mi 26% None None None None None None None None None None None None None None 3 4 37.0989010989 0 273 23 5 Node5 Ready veth0-veth1 3857m 9% 20675Mi 32% vnf8 1/1 Running 1m 0% 20Mi 0% None None None None None None None 5 1 57.8324022346 0 179 19 5 Node4 Ready veth0-veth1 13638m 34% 19114Mi 63% vnf11 1/1 Running 1m 0% 8Mi 0% None None None None None None None 4 2 53.9591836735 0 196 46 5 Node2 Ready veth0-veth1 3847m 9% 3433Mi 8% vnf3 1/1 Running 0m 0% 9Mi 0% None None None None None None None 2 2 63.5294117647 0 170 59 5 Node1 Ready veth0-veth1 3743m 9% 9657Mi 17% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
3 Node6 Ready veth0-veth1 3607m 9% 7037Mi 11% None None None None None None None None None None None None None None 6 2 259.692307692 0 39 35 3 Node1 Ready veth0-veth1 4282m 10% 12086Mi 12% vnf1 1/1 Running 0m 0.0% 21Mi 0.0% None None None None None None None 1 4 517.6 0 20 22 3 Node5 Ready veth0-veth1 5447m 13% 43595Mi 54% vnf9 1/1 Running 0m 0.0% 4Mi 0.0% None None None None None None None 5 4 20.2217973231 0 523 49667 3 Node2 Ready veth0-veth1 5133m 12% 9800Mi 9% vnf3 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 2 1 65.0602409639 0 166 34 3 Node4 Ready veth0-veth1 8920m 22% 19731Mi 44% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 2709m 6% 6869Mi 10% None None None None None None None None None None None None None None 6 1 337.6 0 30 23 2 Node3 Ready veth0-veth1 6011m 15% 3782Mi 5% vnf5 1/1 Running 0m 0.0% 18Mi 0.0% None None None None None None None 3 4 84.162601626 0 123 17 2 Node5 Ready veth0-veth1 3691m 9% 15440Mi 24% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 1m 0.0% 29Mi 0.0% 5 1 311.058823529 0 34 38 2 Node4 Ready veth0-veth1 10287m 25% 22237Mi 41% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 3755m 9% 15680Mi 24% None None None None None None None None None None None None None None 6 1 58.2068965517 0 174 21 2 Node3 Ready veth0-veth1 3752m 9% 2079Mi 3% vnf5 1/1 Running 1m 0.0% 18Mi 0.0% None None None None None None None 3 4 82.816 0 125 28 2 Node5 Ready veth0-veth1 31947m 79% 40790Mi 76% vnf7 1/1 Running 1m 0.0% 13Mi 0.0% vnf8 1/1 Running 1m 0.0% 12Mi 0.0% 5 1 9.2045256745 0 1149 312 2 Node4 Ready veth0-veth1 8638m 21% 21761Mi 45% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2624m 6% 10662Mi 16% None None None None None None None None None None None None None None 6 2 123.512195122 0 82 33 1 Node1 Ready veth0-veth1 3102m 7% 11530Mi 26% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% vnf2 1/1 Running 0m 0.0% 16Mi 0.0% 1 3 52.0201005025 0 199 28 1 Node2 Ready veth0-veth1 3179m 7% 32115Mi 24% vnf3 1/1 Running 0m 0.0% 10Mi 0.0% None None None None None None None 2 1 54.7979274611 0 193 40 1 Node4 Ready veth0-veth1 3448m 8% 20400Mi 50% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 3132m 7% 7003Mi 10% 55 16 None None None None None None None None None None None None None None None None None None 6 1 184.145454545 0 55 21 2 Node3 Ready veth0-veth1 15257m 38% 3844Mi 6% 79 34 vnf5 1/1 Running 0m 0.0% 19Mi 0.0% 5 8 None None None None None None None None None 3 4 68.5562913907 0 151 16 2 Node5 Ready veth0-veth1 3756m 9% 15494Mi 24% 61 44 vnf7 1/1 Running 0m 0.0% 33Mi 0.1% 0 0 vnf8 1/1 Running 0m 0.0% 30Mi 0.0% 0 0 5 1 53.1457286432 0 199 26 2 Node4 Ready veth0-veth1 9004m 22% 18833Mi 59% 0 0 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None 77 62 None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 3265m 8% 15494Mi 24% None None None None None None None None None None None None None None 5 3 36.1714285714 0 280 30 6 Node3 Ready veth0-veth1 7558m 18% 3844Mi 6% vnf5 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 3 1 30.5368731563 0 339 18 6 Node6 Ready veth0-veth1 3224m 8% 7003Mi 10% vnf10 1/1 Running 0m 0.0% 38Mi 0.1% None None None None None None None 6 2 146.888888889 0 72 15 6 Node1 Ready veth0-veth1 3949m 9% 6870Mi 7% vnf1 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 1 3 90.0 0 120 30 6 Node2 Ready veth0-veth1 9283m 23% 5905Mi 6% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
3 Node6 Ready veth0-veth1 2355m 5% 7023Mi 10% None None None None None None None None None None None None None None 6 2 146.782608696 0 69 31 3 Node1 Ready veth0-veth1 2224m 5% 3907Mi 6% vnf1 1/1 Running 1m 0.0% 21Mi 0.0% None None None None None None None 1 4 41.9109311741 0 247 26 3 Node5 Ready veth0-veth1 2644m 6% 14898Mi 23% vnf9 1/1 Running 1m 0.0% 2Mi 0.0% None None None None None None None 5 4 46.796460177 0 226 16 3 Node2 Ready veth0-veth1 3022m 7% 3175Mi 4% vnf3 1/1 Running 1m 0.0% 19Mi 0.0% None None None None None None None 2 1 65.8536585366 0 164 29 3 Node4 Ready veth0-veth1 2660m 6% 18904Mi 29% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2722m 6% 5701Mi 8% None None None None None None None None None None None None None None 6 1 59.9289940828 0 169 24 4 Node3 Ready veth0-veth1 2963m 7% 1924Mi 3% vnf6 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None 3 3 52.5482233503 0 197 22 4 Node2 Ready veth0-veth1 3926m 9% 6429Mi 12% vnf4 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None 2 4 53.6852791878 0 197 14 4 Node5 Ready veth0-veth1 3282m 8% 15855Mi 24% vnf7 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None 5 1 90.0 0 120 17 4 Node4 Ready veth0-veth1 8134m 20% 17747Mi 69% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 4819m 12% 15382Mi 53% 14 78 None None None None None None None None None None None None None None None None None None 5 3 18.4480874317 0 549 18488 6 Node3 Ready veth0-veth1 4385m 10% 4230Mi 38% 65 69 vnf5 1/1 Running 1m 0.0% 20Mi 0.0% 5 18 None None None None None None None None None 3 1 20.5805168986 0 503 27 6 Node6 Ready veth0-veth1 2693m 6% 7293Mi 11% 74 38 vnf10 1/1 Running 0m 0.0% 39Mi 0.1% 0 0 None None None None None None None None None 6 2 211.52 1 50 71 6 Node1 Ready veth0-veth1 3075m 7% 6019Mi 13% 0 0 vnf1 1/1 Running 0m 0.0% 21Mi 0.0% 0 0 None None None None None None None None None 1 3 102.857142857 0 105 16 6 Node2 Ready veth0-veth1 3322m 8% 5871Mi 13% 69 14 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2966m 7% 6894Mi 10% None None None None None None None None None None None None None None 6 2 58.8837209302 0 172 16 1 Node1 Ready veth0-veth1 3694m 9% 3883Mi 10% vnf1 1/1 Running 1m 0.0% 20Mi 0.0% vnf2 1/1 Running 1m 0.0% 18Mi 0.0% 1 3 47.9259259259 0 216 20 1 Node2 Ready veth0-veth1 4367m 10% 3178Mi 8% vnf3 1/1 Running 0m 0.0% 18Mi 0.0% None None None None None None None 2 1 48.0727272727 0 220 21 1 Node4 Ready veth0-veth1 9994m 24% 55669Mi 50% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2628m 6% 10729Mi 16% None None None None None None None None None None None None None None 6 2 108.903225806 0 93 27 1 Node1 Ready veth0-veth1 3152m 7% 18773Mi 38% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% vnf2 1/1 Running 0m 0.0% 16Mi 0.0% 1 3 51.76 0 200 28 1 Node2 Ready veth0-veth1 2987m 7% 18304Mi 37% vnf3 1/1 Running 0m 0.0% 8Mi 0.0% None None None None None None None 2 1 114.956521739 0 92 28 1 Node4 Ready veth0-veth1 3971m 9% 20475Mi 62% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 3021m 7% 15365Mi 24% None None None None None None None None None None None None None None 5 3 52.75 0 192 20 6 Node3 Ready veth0-veth1 3939m 9% 17446Mi 27% vnf5 1/1 Running 0m 0.0% 21Mi 0.0% None None None None None None None 3 1 54.4842105263 0 190 29 6 Node6 Ready veth0-veth1 2716m 6% 5236Mi 8% vnf10 1/1 Running 0m 0.0% 37Mi 0.1% None None None None None None None 6 2 352.533333333 0 30 39 6 Node1 Ready veth0-veth1 3378m 8% 12379Mi 21% vnf1 1/1 Running 1m 0.0% 13Mi 0.0% None None None None None None None 1 3 48.2142857143 0 224 16 6 Node2 Ready veth0-veth1 3820m 9% 7548Mi 13% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
5 Node3 Ready veth0-veth1 3836m 9% 16751Mi 26% 57 58 None None None None None None None None None None None None None None None None None None 3 4 67.52 1 150 68 5 Node5 Ready veth0-veth1 3337m 8% 20411Mi 31% 59 73 vnf8 1/1 Running 0m 0% 18Mi 0% 7 17 None None None None None None None None None 5 1 80.875 0 128 29 5 Node4 Ready veth0-veth1 14670m 36% 17266Mi 27% 51 30 vnf11 1/1 Running 0m 0% 13Mi 0% 0 0 None None None None None None None None None 4 2 41.9682539683 0 252 26 5 Node2 Ready veth0-veth1 3863m 9% 5205Mi 8% 0 0 vnf3 1/1 Running 0m 0% 12Mi 0% 0 0 None None None None None None None None None 2 2 42.3529411765 0 255 23 5 Node1 Ready veth0-veth1 3749m 9% 8135Mi 12% 42 24 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2797m 6% 6778Mi 10% None None None None None None None None None None None None None None 6 2 235.534883721 0 43 39 1 Node1 Ready veth0-veth1 3541m 8% 10484Mi 17% vnf1 1/1 Running 1m 0% 15Mi 0% vnf2 1/1 Running 0m 0% 13Mi 0% 1 3 127.802469136 0 81 24 1 Node2 Ready veth0-veth1 4075m 10% 4033Mi 6% vnf3 1/1 Running 0m 0% 9Mi 0% None None None None None None None 2 1 4.79202537381 0 2207 36383 1 Node4 Ready veth0-veth1 16363m 40% 24719Mi 45% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2552m 6% 5248Mi 8% None None None None None None None None None None None None None None 6 2 136.864864865 0 74 69 1 Node1 Ready veth0-veth1 3609m 9% 9849Mi 18% vnf1 1/1 Running 1m 0.0% 16Mi 0.0% vnf2 1/1 Running 0m 0.0% 6Mi 0.0% 1 3 272.421052632 0 38 36 1 Node2 Ready veth0-veth1 3899m 9% 4325Mi 9% vnf3 1/1 Running 0m 0.0% 21Mi 0.0% None None None None None None None 2 1 80.1212121212 0 132 31 1 Node4 Ready veth0-veth1 14772m 36% 22267Mi 75% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2401m 6% 10643Mi 16% None None None None None None None None None None None None None None 6 2 171.661016949 0 59 25 1 Node1 Ready veth0-veth1 2238m 5% 3664Mi 5% vnf1 1/1 Running 1m 0.0% 16Mi 0.0% vnf2 1/1 Running 0m 0.0% 16Mi 0.0% 1 3 50.9950738916 0 203 24 1 Node2 Ready veth0-veth1 2015m 5% 3416Mi 5% vnf3 1/1 Running 1m 0.0% 9Mi 0.0% None None None None None None None 2 1 74.4788732394 0 142 49 1 Node4 Ready veth0-veth1 934m 2% 20395Mi 31% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
5 Node3 Ready veth0-veth1 3935m 9% 16751Mi 26% None None None None None None None None None None None None None None 3 4 75.5820895522 0 134 20 5 Node5 Ready veth0-veth1 3098m 7% 20411Mi 31% vnf8 1/1 Running 1m 0% 18Mi 0% None None None None None None None 5 1 161.75 0 64 17 5 Node4 Ready veth0-veth1 11730m 29% 17266Mi 68% vnf11 1/1 Running 0m 0% 14Mi 0% None None None None None None None 4 2 58.4309392265 0 181 27 5 Node2 Ready veth0-veth1 3817m 9% 5205Mi 12% vnf3 1/1 Running 0m 0% 12Mi 0% None None None None None None None 2 2 50.0 0 216 26 5 Node1 Ready veth0-veth1 7883m 19% 8135Mi 15% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 3643m 9% 15407Mi 24% None None None None None None None None None None None None None None 5 3 50.3880597015 0 201 28 6 Node3 Ready veth0-veth1 29329m 73% 1576Mi 2% vnf5 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None 3 1 58.1573033708 0 178 25 6 Node6 Ready veth0-veth1 2910m 7% 10729Mi 16% vnf10 1/1 Running 0m 0.0% 39Mi 0.1% None None None None None None None 6 2 251.80952381 0 42 20 6 Node1 Ready veth0-veth1 3735m 9% 4293Mi 11% vnf1 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None 1 3 106.930693069 0 101 38 6 Node2 Ready veth0-veth1 4422m 11% 4047Mi 10% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 3159m 7% 10582Mi 16% None None None None None None None None None None None None None None 6 1 117.76744186 0 86 21 2 Node3 Ready veth0-veth1 2888m 7% 1502Mi 2% vnf5 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None 3 4 75.0144927536 0 138 17 2 Node5 Ready veth0-veth1 3478m 8% 49304Mi 24% vnf7 1/1 Running 0m 0.0% 24Mi 0.0% vnf8 1/1 Running 0m 0.0% 33Mi 0.1% 5 1 14.8539325843 0 712 39335 2 Node4 Ready veth0-veth1 7801m 19% 19896Mi 58% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2639m 6% 10228Mi 16% None None None None None None None None None None None None None None 6 2 158.25 0 64 23 1 Node1 Ready veth0-veth1 3373m 8% 4061Mi 11% vnf1 1/1 Running 0m 0.0% 23Mi 0.0% vnf2 1/1 Running 1m 0.0% 22Mi 0.0% 1 3 49.2952380952 0 210 23 1 Node2 Ready veth0-veth1 3579m 8% 4788Mi 12% vnf3 1/1 Running 0m 0.0% 23Mi 0.0% None None None None None None None 2 1 52.88 0 200 26 1 Node4 Ready veth0-veth1 8492m 21% 19466Mi 51% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
3 Node6 Ready veth0-veth1 2802m 7% 10583Mi 16% None None None None None None None None None None None None None None 6 2 62.5185185185 0 162 24 3 Node1 Ready veth0-veth1 19437m 48% 4082Mi 31% vnf1 1/1 Running 0m 0.0% 23Mi 0.0% None None None None None None None 1 4 115.022222222 5 90 25665 3 Node5 Ready veth0-veth1 20848m 52% 15784Mi 39% vnf9 1/1 Running 16119m 40.3% 6877Mi 10.5% None None None None None None None 5 4 61.1329479769 0 173 21746 3 Node2 Ready veth0-veth1 3737m 9% 4486Mi 10% vnf3 1/1 Running 1m 0.0% 35Mi 0.1% None None None None None None None 2 1 111.340206186 0 97 39 3 Node4 Ready veth0-veth1 10666m 26% 19813Mi 39% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 2798m 6% 8426Mi 13% None None None None None None None None None None None None None None 6 1 64.1012658228 0 158 37 2 Node3 Ready veth0-veth1 2606m 6% 4304Mi 6% vnf5 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 3 4 66.7870967742 0 155 22 2 Node5 Ready veth0-veth1 4072m 10% 50473Mi 78% vnf7 1/1 Running 0m 0.0% 20Mi 0.0% vnf8 1/1 Running 0m 0.0% 11Mi 0.0% 5 1 14.7093184979 0 719 24351 2 Node4 Ready veth0-veth1 6035m 15% 19931Mi 31% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 3047m 7% 15713Mi 24% None None None None None None None None None None None None None None 5 3 51.9384615385 0 195 38 6 Node3 Ready veth0-veth1 2785m 6% 1492Mi 2% vnf5 1/1 Running 0m 0.0% 15Mi 0.0% None None None None None None None 3 1 54.4842105263 0 190 21 6 Node6 Ready veth0-veth1 2733m 6% 10622Mi 16% vnf10 1/1 Running 0m 0.0% 39Mi 0.1% None None None None None None None 6 2 188.857142857 0 56 31 6 Node1 Ready veth0-veth1 3385m 8% 7623Mi 11% vnf1 1/1 Running 1m 0.0% 14Mi 0.0% None None None None None None None 1 3 77.1428571429 0 140 27 6 Node2 Ready veth0-veth1 4125m 10% 4397Mi 6% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2407m 6% 5722Mi 8% None None None None None None None None None None None None None None 6 1 51.6734693878 0 196 21 4 Node3 Ready veth0-veth1 3869m 9% 17442Mi 27% vnf6 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None 3 3 64.7 0 160 27 4 Node2 Ready veth0-veth1 27692m 69% 4836Mi 11% vnf4 1/1 Running 1m 0.0% 21Mi 0.0% None None None None None None None 2 4 58.7555555556 0 180 21 4 Node5 Ready veth0-veth1 28013m 70% 20678Mi 31% vnf7 1/1 Running 7139m 17.8% 20Mi 0.0% None None None None None None None 5 1 80.5970149254 0 134 24 4 Node4 Ready veth0-veth1 9663m 24% 24265Mi 71% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
